===============================================================================
Id,NIFTYBEES,len,datetime,open,high,low,close,volume,openinterest,Backtest,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
2030,NIFTYBEES,2030,2021-03-15 23:59:59.999989,161.0,161.01,158.1,159.96,2726411.0,158.1,Backtest,2030,737864.9999999999,Broker,2030,99407.0,99566.96,BuySell,2030,,,Trades - Net Profit/Loss,2030,,
2031,NIFTYBEES,2031,2021-03-16 23:59:59.999989,163.19,164.6,159.0,159.79,1194883.0,159.0,Backtest,2031,737865.9999999999,Broker,2031,99407.0,99566.79,BuySell,2031,,,Trades - Net Profit/Loss,2031,,
2032,NIFTYBEES,2032,2021-03-17 23:59:59.999989,183.48,183.48,157.52,157.88,2020012.0,157.52,Backtest,2032,737866.9999999999,Broker,2032,99407.0,99564.88,BuySell,2032,,,Trades - Net Profit/Loss,2032,,
2033,NIFTYBEES,2033,2021-03-18 23:59:59.999989,159.49,159.49,155.31,156.12,2566012.0,155.31,Backtest,2033,737867.9999999999,Broker,2033,99407.0,99563.12,BuySell,2033,,,Trades - Net Profit/Loss,2033,,
2034,NIFTYBEES,2034,2021-03-19 23:59:59.999989,158.59,158.59,153.86,157.87,2989141.0,153.86,Backtest,2034,737868.9999999999,Broker,2034,99407.0,99564.87,BuySell,2034,,,Trades - Net Profit/Loss,2034,,
2035,NIFTYBEES,2035,2021-03-22 23:59:59.999989,178.88,178.88,137.3,157.33,2249076.0,137.3,Backtest,2035,737871.9999999999,Broker,2035,99407.0,99564.33,BuySell,2035,,,Trades - Net Profit/Loss,2035,,
2036,NIFTYBEES,2036,2021-03-23 23:59:59.999989,178.48,178.48,157.16,158.35,2196154.0,157.16,Backtest,2036,737872.9999999999,Broker,2036,99407.0,99565.35,BuySell,2036,,,Trades - Net Profit/Loss,2036,,
2037,NIFTYBEES,2037,2021-03-24 23:59:59.999989,174.88,174.88,155.91,156.09,2880134.0,155.91,Backtest,2037,737873.9999999999,Broker,2037,99407.0,99563.09,BuySell,2037,,,Trades - Net Profit/Loss,2037,,
2038,NIFTYBEES,2038,2021-03-25 23:59:59.999989,156.53,156.55,153.25,153.86,4619262.0,153.25,Backtest,2038,737874.9999999999,Broker,2038,99407.0,99560.86,BuySell,2038,,,Trades - Net Profit/Loss,2038,,
2039,NIFTYBEES,2039,2021-03-26 23:59:59.999989,183.48,183.48,154.11,155.21,3133917.0,154.11,Backtest,2039,737875.9999999999,Broker,2039,99407.0,99562.21,BuySell,2039,,,Trades - Net Profit/Loss,2039,,
2040,NIFTYBEES,2040,2021-03-30 23:59:59.999989,179.88,179.88,153.81,158.42,3007515.0,153.81,Backtest,2040,737879.9999999999,Broker,2040,99407.0,99565.42,BuySell,2040,,,Trades - Net Profit/Loss,2040,,
2041,NIFTYBEES,2041,2021-03-31 23:59:59.999989,177.48,177.48,156.8,157.16,1770531.0,156.8,Backtest,2041,737880.9999999999,Broker,2041,99407.0,99564.16,BuySell,2041,,,Trades - Net Profit/Loss,2041,,
2042,NIFTYBEES,2042,2021-04-01 23:59:59.999989,137.05,177.0,137.05,158.7,1753952.0,137.05,Backtest,2042,737881.9999999999,Broker,2042,99407.0,99565.7,BuySell,2042,,,Trades - Net Profit/Loss,2042,,
2043,NIFTYBEES,2043,2021-04-05 23:59:59.999989,156.01,174.0,155.01,156.96,3825031.0,155.01,Backtest,2043,737885.9999999999,Broker,2043,99407.0,99563.96,BuySell,2043,,,Trades - Net Profit/Loss,2043,,
2044,NIFTYBEES,2044,2021-04-06 23:59:59.999989,152.3,159.98,152.1,157.39,1679649.0,152.1,Backtest,2044,737886.9999999999,Broker,2044,99407.0,99564.39,BuySell,2044,,,Trades - Net Profit/Loss,2044,,
2045,NIFTYBEES,2045,2021-04-07 23:59:59.999989,159.4,159.4,155.61,158.82,1490166.0,155.61,Backtest,2045,737887.9999999999,Broker,2045,99407.0,99565.82,BuySell,2045,,,Trades - Net Profit/Loss,2045,,
2046,NIFTYBEES,2046,2021-04-08 23:59:59.999989,159.8,160.0,154.1,158.87,1387673.0,154.1,Backtest,2046,737888.9999999999,Broker,2046,99407.0,99565.87,BuySell,2046,,,Trades - Net Profit/Loss,2046,,
2047,NIFTYBEES,2047,2021-04-09 23:59:59.999989,159.6,159.6,158.1,158.78,919771.0,158.1,Backtest,2047,737889.9999999999,Broker,2047,99407.0,99565.78,BuySell,2047,,,Trades - Net Profit/Loss,2047,,
2048,NIFTYBEES,2048,2021-04-12 23:59:59.999989,179.88,179.88,150.1,154.08,6958023.0,150.1,Backtest,2048,737892.9999999999,Broker,2048,99407.0,99561.08,BuySell,2048,,,Trades - Net Profit/Loss,2048,,
2049,NIFTYBEES,2049,2021-04-13 23:59:59.999989,174.88,174.88,153.45,155.5,2306251.0,153.45,Backtest,2049,737893.9999999999,Broker,2049,99407.0,99562.5,BuySell,2049,,,Trades - Net Profit/Loss,2049,,
2050,NIFTYBEES,2050,2021-04-15 23:59:59.999989,174.88,174.88,152.41,155.93,1757440.0,152.41,Backtest,2050,737895.9999999999,Broker,2050,99407.0,99562.93,BuySell,2050,,,Trades - Net Profit/Loss,2050,,
2051,NIFTYBEES,2051,2021-04-16 23:59:59.999989,154.95,157.18,154.45,156.42,1128520.0,154.45,Backtest,2051,737896.9999999999,Broker,2051,99407.0,99563.42,BuySell,2051,,,Trades - Net Profit/Loss,2051,,
2052,NIFTYBEES,2052,2021-04-19 23:59:59.999989,156.18,156.23,151.77,154.09,2725967.0,151.77,Backtest,2052,737899.9999999999,Broker,2052,99407.0,99561.09,BuySell,2052,,,Trades - Net Profit/Loss,2052,,
2053,NIFTYBEES,2053,2021-04-20 23:59:59.999989,132.0,156.49,132.0,153.29,2219957.0,132.0,Backtest,2053,737900.9999999999,Broker,2053,99407.0,99560.29,BuySell,2053,,,Trades - Net Profit/Loss,2053,,
2054,NIFTYBEES,2054,2021-04-22 23:59:59.999989,169.83,169.83,151.92,154.27,1575936.0,151.92,Backtest,2054,737902.9999999999,Broker,2054,99407.0,99561.27,BuySell,2054,,,Trades - Net Profit/Loss,2054,,
2055,NIFTYBEES,2055,2021-04-23 23:59:59.999989,161.0,161.0,151.25,153.86,1497148.0,151.25,Backtest,2055,737903.9999999999,Broker,2055,99407.0,99560.86,BuySell,2055,,,Trades - Net Profit/Loss,2055,,
2056,NIFTYBEES,2056,2021-04-26 23:59:59.999989,158.4,158.4,153.91,155.17,1445359.0,153.91,Backtest,2056,737906.9999999999,Broker,2056,99407.0,99562.17,BuySell,2056,,,Trades - Net Profit/Loss,2056,,
2057,NIFTYBEES,2057,2021-04-27 23:59:59.999989,163.0,163.0,152.35,156.83,1034413.0,152.35,Backtest,2057,737907.9999999999,Broker,2057,99407.0,99563.83,BuySell,2057,,,Trades - Net Profit/Loss,2057,,
2058,NIFTYBEES,2058,2021-04-28 23:59:59.999989,158.64,159.09,155.36,158.9,1587740.0,155.36,Backtest,2058,737908.9999999999,Broker,2058,99407.0,99565.9,BuySell,2058,,,Trades - Net Profit/Loss,2058,,
2059,NIFTYBEES,2059,2021-04-29 23:59:59.999989,161.14,161.14,157.81,159.1,1997771.0,157.81,Backtest,2059,737909.9999999999,Broker,2059,99407.0,99566.1,BuySell,2059,,,Trades - Net Profit/Loss,2059,,
2060,NIFTYBEES,2060,2021-04-30 23:59:59.999989,157.94,158.68,155.15,157.0,1610283.0,155.15,Backtest,2060,737910.9999999999,Broker,2060,99407.0,99564.0,BuySell,2060,,,Trades - Net Profit/Loss,2060,,
2061,NIFTYBEES,2061,2021-05-03 23:59:59.999989,156.49,157.42,154.56,156.97,1531614.0,154.56,Backtest,2061,737913.9999999999,Broker,2061,99407.0,99563.97,BuySell,2061,,,Trades - Net Profit/Loss,2061,,
2062,NIFTYBEES,2062,2021-05-04 23:59:59.999989,164.0,164.0,155.15,155.55,1378826.0,155.15,Backtest,2062,737914.9999999999,Broker,2062,99407.0,99562.55,BuySell,2062,,,Trades - Net Profit/Loss,2062,,
2063,NIFTYBEES,2063,2021-05-05 23:59:59.999989,158.9,158.9,151.35,156.81,1411068.0,151.35,Backtest,2063,737915.9999999999,Broker,2063,99407.0,99563.81,BuySell,2063,,,Trades - Net Profit/Loss,2063,,
2064,NIFTYBEES,2064,2021-05-06 23:59:59.999989,163.5,163.5,156.2,157.54,1048532.0,156.2,Backtest,2064,737916.9999999999,Broker,2064,99407.0,99564.54,BuySell,2064,,,Trades - Net Profit/Loss,2064,,
2065,NIFTYBEES,2065,2021-05-07 23:59:59.999989,159.4,159.4,155.2,158.53,1347683.0,155.2,Backtest,2065,737917.9999999999,Broker,2065,99407.0,99565.53,BuySell,2065,,,Trades - Net Profit/Loss,2065,,
2066,NIFTYBEES,2066,2021-05-10 23:59:59.999989,160.4,160.4,158.55,159.69,1811054.0,158.55,Backtest,2066,737920.9999999999,Broker,2066,99407.0,99566.69,BuySell,2066,,,Trades - Net Profit/Loss,2066,,
2067,NIFTYBEES,2067,2021-05-11 23:59:59.999989,159.2,159.31,157.74,158.94,1280124.0,157.74,Backtest,2067,737921.9999999999,Broker,2067,99407.0,99565.94,BuySell,2067,,,Trades - Net Profit/Loss,2067,,
2068,NIFTYBEES,2068,2021-05-12 23:59:59.999989,161.9,161.9,157.24,157.69,1450842.0,157.24,Backtest,2068,737922.9999999999,Broker,2068,99407.0,99564.69,BuySell,2068,,,Trades - Net Profit/Loss,2068,,
2069,NIFTYBEES,2069,2021-05-14 23:59:59.999989,158.99,169.0,156.57,157.47,1800545.0,156.57,Backtest,2069,737924.9999999999,Broker,2069,99407.0,99564.47,BuySell,2069,,,Trades - Net Profit/Loss,2069,,
2070,NIFTYBEES,2070,2021-05-17 23:59:59.999989,155.6,159.72,155.6,159.52,1344415.0,155.6,Backtest,2070,737927.9999999999,Broker,2070,99407.0,99566.52,BuySell,2070,,,Trades - Net Profit/Loss,2070,,
2071,NIFTYBEES,2071,2021-05-18 23:59:59.999989,161.9,161.9,160.0,161.37,1913546.0,160.0,Backtest,2071,737928.9999999999,Broker,2071,99407.0,99568.37,BuySell,2071,,,Trades - Net Profit/Loss,2071,,
2072,NIFTYBEES,2072,2021-05-19 23:59:59.999989,161.37,162.9,160.0,160.67,1259712.0,160.0,Backtest,2072,737929.9999999999,Broker,2072,99407.0,99567.67,BuySell,2072,,,Trades - Net Profit/Loss,2072,,
2073,NIFTYBEES,2073,2021-05-20 23:59:59.999989,169.0,169.0,159.41,159.64,1095072.0,159.41,Backtest,2073,737930.9999999999,Broker,2073,99407.0,99566.64,BuySell,2073,,,Trades - Net Profit/Loss,2073,,
2074,NIFTYBEES,2074,2021-05-21 23:59:59.999989,174.9,174.9,159.75,162.1,1585589.0,159.75,Backtest,2074,737931.9999999999,Broker,2074,99407.0,99569.1,BuySell,2074,,,Trades - Net Profit/Loss,2074,,
2075,NIFTYBEES,2075,2021-05-24 23:59:59.999989,170.0,170.0,161.31,162.43,1408268.0,161.31,Backtest,2075,737934.9999999999,Broker,2075,99407.0,99569.43,BuySell,2075,,,Trades - Net Profit/Loss,2075,,
2076,NIFTYBEES,2076,2021-05-25 23:59:59.999989,178.88,178.88,162.01,162.53,1045055.0,162.01,Backtest,2076,737935.9999999999,Broker,2076,99407.0,99569.53,BuySell,2076,,,Trades - Net Profit/Loss,2076,,
2077,NIFTYBEES,2077,2021-05-26 23:59:59.999989,170.0,170.0,150.8,163.46,1121397.0,150.8,Backtest,2077,737936.9999999999,Broker,2077,99407.0,99570.46,BuySell,2077,,,Trades - Net Profit/Loss,2077,,
2078,NIFTYBEES,2078,2021-05-27 23:59:59.999989,170.0,170.0,162.23,164.12,1459534.0,162.23,Backtest,2078,737937.9999999999,Broker,2078,99407.0,99571.12,BuySell,2078,,,Trades - Net Profit/Loss,2078,,
2079,NIFTYBEES,2079,2021-05-28 23:59:59.999989,168.9,168.9,164.0,165.02,1536434.0,164.0,Backtest,2079,737938.9999999999,Broker,2079,99407.0,99572.02,BuySell,2079,,,Trades - Net Profit/Loss,2079,,
2080,NIFTYBEES,2080,2021-05-31 23:59:59.999989,179.0,179.0,155.1,166.79,1664143.0,155.1,Backtest,2080,737941.9999999999,Broker,2080,99407.0,99573.79,BuySell,2080,,,Trades - Net Profit/Loss,2080,,
2081,NIFTYBEES,2081,2021-06-01 23:59:59.999989,179.0,179.0,166.42,166.88,1595004.0,166.42,Backtest,2081,737942.9999999999,Broker,2081,99407.0,99573.88,BuySell,2081,,,Trades - Net Profit/Loss,2081,,
2082,NIFTYBEES,2082,2021-06-02 23:59:59.999989,166.75,167.6,164.41,167.29,932798.0,164.41,Backtest,2082,737943.9999999999,Broker,2082,99407.0,99574.29,BuySell,2082,,,Trades - Net Profit/Loss,2082,,
2083,NIFTYBEES,2083,2021-06-03 23:59:59.999989,167.3,177.7,167.3,168.17,1011967.0,167.3,Backtest,2083,737944.9999999999,Broker,2083,99407.0,99575.17,BuySell,2083,,,Trades - Net Profit/Loss,2083,,
2084,NIFTYBEES,2084,2021-06-04 23:59:59.999989,174.9,174.9,159.0,168.15,1058387.0,159.0,Backtest,2084,737945.9999999999,Broker,2084,99407.0,99575.15,BuySell,2084,,,Trades - Net Profit/Loss,2084,,
2085,NIFTYBEES,2085,2021-06-07 23:59:59.999989,174.4,174.4,168.15,168.63,1733382.0,168.15,Backtest,2085,737948.9999999999,Broker,2085,99407.0,99575.63,BuySell,2085,,,Trades - Net Profit/Loss,2085,,
2086,NIFTYBEES,2086,2021-06-08 23:59:59.999989,169.64,169.64,167.2,168.57,695044.0,167.2,Backtest,2086,737949.9999999999,Broker,2086,99407.0,99575.57,BuySell,2086,,,Trades - Net Profit/Loss,2086,,
2087,NIFTYBEES,2087,2021-06-09 23:59:59.999989,174.4,174.4,159.3,167.59,1198930.0,159.3,Backtest,2087,737950.9999999999,Broker,2087,99407.0,99574.59,BuySell,2087,,,Trades - Net Profit/Loss,2087,,
2088,NIFTYBEES,2088,2021-06-10 23:59:59.999989,174.39,174.39,165.05,168.6,687667.0,165.05,Backtest,2088,737951.9999999999,Broker,2088,99407.0,99575.6,BuySell,2088,,,Trades - Net Profit/Loss,2088,,
2089,NIFTYBEES,2089,2021-06-11 23:59:59.999989,173.9,173.9,167.2,169.33,1395622.0,167.2,Backtest,2089,737952.9999999999,Broker,2089,99407.0,99576.33,BuySell,2089,,,Trades - Net Profit/Loss,2089,,
2090,NIFTYBEES,2090,2021-06-14 23:59:59.999989,174.88,174.88,166.3,169.56,1875312.0,166.3,Backtest,2090,737955.9999999999,Broker,2090,99407.0,99576.56,BuySell,2090,,,Trades - Net Profit/Loss,2090,,
2091,NIFTYBEES,2091,2021-06-15 23:59:59.999989,173.98,174.4,169.0,170.27,720652.0,169.0,Backtest,2091,737956.9999999999,Broker,2091,99407.0,99577.27,BuySell,2091,,,Trades - Net Profit/Loss,2091,,
2092,NIFTYBEES,2092,2021-06-16 23:59:59.999989,173.94,174.4,169.3,169.69,1152832.0,169.3,Backtest,2092,737957.9999999999,Broker,2092,99407.0,99576.69,BuySell,2092,,,Trades - Net Profit/Loss,2092,,
2093,NIFTYBEES,2093,2021-06-17 23:59:59.999989,179.0,179.0,168.1,168.79,1063422.0,168.1,Backtest,2093,737958.9999999999,Broker,2093,99407.0,99575.79,BuySell,2093,,,Trades - Net Profit/Loss,2093,,
2094,NIFTYBEES,2094,2021-06-18 23:59:59.999989,168.86,169.8,166.45,168.67,1658740.0,166.45,Backtest,2094,737959.9999999999,Broker,2094,99407.0,99575.67,BuySell,2094,,,Trades - Net Profit/Loss,2094,,
2095,NIFTYBEES,2095,2021-06-21 23:59:59.999989,168.0,169.39,166.5,169.07,1931684.0,166.5,Backtest,2095,737962.9999999999,Broker,2095,99407.0,99576.07,BuySell,2095,,,Trades - Net Profit/Loss,2095,,
2096,NIFTYBEES,2096,2021-06-22 23:59:59.999989,183.48,183.48,169.1,169.41,1140000.0,169.1,Backtest,2096,737963.9999999999,Broker,2096,99407.0,99576.41,BuySell,2096,,,Trades - Net Profit/Loss,2096,,
2097,NIFTYBEES,2097,2021-06-23 23:59:59.999989,173.8,173.8,168.5,168.68,1054283.0,168.5,Backtest,2097,737964.9999999999,Broker,2097,99407.0,99575.68,BuySell,2097,,,Trades - Net Profit/Loss,2097,,
2098,NIFTYBEES,2098,2021-06-24 23:59:59.999989,184.88,184.88,168.1,169.68,868516.0,168.1,Backtest,2098,737965.9999999999,Broker,2098,99407.0,99576.68,BuySell,2098,,,Trades - Net Profit/Loss,2098,,
2099,NIFTYBEES,2099,2021-06-25 23:59:59.999989,170.68,170.68,165.0,170.4,1087315.0,165.0,Backtest,2099,737966.9999999999,Broker,2099,99407.0,99577.4,BuySell,2099,,,Trades - Net Profit/Loss,2099,,
2100,NIFTYBEES,2100,2021-06-28 23:59:59.999989,170.4,173.5,169.8,169.85,1404615.0,169.8,Backtest,2100,737969.9999999999,Broker,2100,99407.0,99576.85,BuySell,2100,,,Trades - Net Profit/Loss,2100,,
2101,NIFTYBEES,2101,2021-06-29 23:59:59.999989,184.43,184.43,166.66,169.33,1121228.0,166.66,Backtest,2101,737970.9999999999,Broker,2101,99407.0,99576.33,BuySell,2101,,,Trades - Net Profit/Loss,2101,,
2102,NIFTYBEES,2102,2021-06-30 23:59:59.999989,173.35,173.35,160.15,169.13,846600.0,160.15,Backtest,2102,737971.9999999999,Broker,2102,99407.0,99576.13,BuySell,2102,,,Trades - Net Profit/Loss,2102,,
2103,NIFTYBEES,2103,2021-07-01 23:59:59.999989,173.45,173.45,168.51,168.92,1040915.0,168.51,Backtest,2103,737972.9999999999,Broker,2103,99407.0,99575.92,BuySell,2103,,,Trades - Net Profit/Loss,2103,,
2104,NIFTYBEES,2104,2021-07-02 23:59:59.999989,171.85,171.85,167.55,169.34,843371.0,167.55,Backtest,2104,737973.9999999999,Broker,2104,99407.0,99576.34,BuySell,2104,,,Trades - Net Profit/Loss,2104,,
2105,NIFTYBEES,2105,2021-07-05 23:59:59.999989,172.4,173.88,166.5,170.13,1200342.0,166.5,Backtest,2105,737976.9999999999,Broker,2105,99407.0,99577.13,BuySell,2105,,,Trades - Net Profit/Loss,2105,,
2106,NIFTYBEES,2106,2021-07-06 23:59:59.999989,170.9,171.0,168.75,170.17,949072.0,168.75,Backtest,2106,737977.9999999999,Broker,2106,99407.0,99577.17,BuySell,2106,,,Trades - Net Profit/Loss,2106,,
2107,NIFTYBEES,2107,2021-07-07 23:59:59.999989,172.25,172.25,169.14,170.46,715925.0,169.14,Backtest,2107,737978.9999999999,Broker,2107,99407.0,99577.46,BuySell,2107,,,Trades - Net Profit/Loss,2107,,
2108,NIFTYBEES,2108,2021-07-08 23:59:59.999989,172.2,180.7,169.02,169.47,1285484.0,169.02,Backtest,2108,737979.9999999999,Broker,2108,99407.0,99576.47,BuySell,2108,,,Trades - Net Profit/Loss,2108,,
2109,NIFTYBEES,2109,2021-07-09 23:59:59.999989,173.4,173.4,168.5,169.07,1420007.0,168.5,Backtest,2109,737980.9999999999,Broker,2109,99407.0,99576.07,BuySell,2109,,,Trades - Net Profit/Loss,2109,,
2110,NIFTYBEES,2110,2021-07-12 23:59:59.999989,176.39,176.39,165.17,169.04,842741.0,165.17,Backtest,2110,737983.9999999999,Broker,2110,99407.0,99576.04,BuySell,2110,,,Trades - Net Profit/Loss,2110,,
2111,NIFTYBEES,2111,2021-07-13 23:59:59.999989,172.85,172.85,169.25,170.17,607828.0,169.25,Backtest,2111,737984.9999999999,Broker,2111,99407.0,99577.17,BuySell,2111,,,Trades - Net Profit/Loss,2111,,
2112,NIFTYBEES,2112,2021-07-14 23:59:59.999989,172.35,172.35,166.55,170.6,699257.0,166.55,Backtest,2112,737985.9999999999,Broker,2112,99407.0,99577.6,BuySell,2112,,,Trades - Net Profit/Loss,2112,,
2113,NIFTYBEES,2113,2021-07-15 23:59:59.999989,184.9,184.9,169.5,171.28,765208.0,169.5,Backtest,2113,737986.9999999999,Broker,2113,99407.0,99578.28,BuySell,2113,,,Trades - Net Profit/Loss,2113,,
2114,NIFTYBEES,2114,2021-07-16 23:59:59.999989,173.2,173.2,151.7,171.41,610263.0,151.7,Backtest,2114,737987.9999999999,Broker,2114,99407.0,99578.41,BuySell,2114,,,Trades - Net Profit/Loss,2114,,
2115,NIFTYBEES,2115,2021-07-19 23:59:59.999989,174.94,174.94,169.02,169.77,1366502.0,169.02,Backtest,2115,737990.9999999999,Broker,2115,99407.0,99576.77,BuySell,2115,,,Trades - Net Profit/Loss,2115,,
2116,NIFTYBEES,2116,2021-07-20 23:59:59.999989,184.83,184.83,167.96,168.54,2191600.0,167.96,Backtest,2116,737991.9999999999,Broker,2116,99407.0,99575.54,BuySell,2116,,,Trades - Net Profit/Loss,2116,,
2117,NIFTYBEES,2117,2021-07-22 23:59:59.999989,172.6,172.6,168.81,170.36,895788.0,168.81,Backtest,2117,737993.9999999999,Broker,2117,99407.0,99577.36,BuySell,2117,,,Trades - Net Profit/Loss,2117,,
2118,NIFTYBEES,2118,2021-07-23 23:59:59.999989,172.78,172.78,166.05,170.57,997334.0,166.05,Backtest,2118,737994.9999999999,Broker,2118,99407.0,99577.57,BuySell,2118,,,Trades - Net Profit/Loss,2118,,
2119,NIFTYBEES,2119,2021-07-26 23:59:59.999989,174.84,174.84,169.1,170.28,1124977.0,169.1,Backtest,2119,737997.9999999999,Broker,2119,99407.0,99577.28,BuySell,2119,,,Trades - Net Profit/Loss,2119,,
2120,NIFTYBEES,2120,2021-07-27 23:59:59.999989,174.74,174.74,169.24,169.68,1005585.0,169.24,Backtest,2120,737998.9999999999,Broker,2120,99407.0,99576.68,BuySell,2120,,,Trades - Net Profit/Loss,2120,,
2121,NIFTYBEES,2121,2021-07-28 23:59:59.999989,172.55,172.55,167.4,169.34,1800475.0,167.4,Backtest,2121,737999.9999999999,Broker,2121,99407.0,99576.34,BuySell,2121,,,Trades - Net Profit/Loss,2121,,
2122,NIFTYBEES,2122,2021-07-29 23:59:59.999989,170.25,170.95,168.45,169.95,553884.0,168.45,Backtest,2122,738000.9999999999,Broker,2122,99407.0,99576.95,BuySell,2122,,,Trades - Net Profit/Loss,2122,,
2123,NIFTYBEES,2123,2021-07-30 23:59:59.999989,179.9,179.9,135.51,169.69,991454.0,135.51,Backtest,2123,738001.9999999999,Broker,2123,99407.0,99576.69,BuySell,2123,,,Trades - Net Profit/Loss,2123,,
2124,NIFTYBEES,2124,2021-08-02 23:59:59.999989,174.69,174.69,170.0,171.0,953704.0,170.0,Backtest,2124,738004.9999999999,Broker,2124,99407.0,99578.0,BuySell,2124,,,Trades - Net Profit/Loss,2124,,
2125,NIFTYBEES,2125,2021-08-03 23:59:59.999989,172.58,173.4,161.0,173.27,1725861.0,161.0,Backtest,2125,738005.9999999999,Broker,2125,99407.0,99580.27,BuySell,2125,,,Trades - Net Profit/Loss,2125,,
2126,NIFTYBEES,2126,2021-08-04 23:59:59.999989,174.75,175.0,173.15,174.67,1283417.0,173.15,Backtest,2126,738006.9999999999,Broker,2126,99407.0,99581.67,BuySell,2126,,,Trades - Net Profit/Loss,2126,,
2127,NIFTYBEES,2127,2021-08-05 23:59:59.999989,177.4,177.4,172.55,175.13,1016990.0,172.55,Backtest,2127,738007.9999999999,Broker,2127,99407.0,99582.13,BuySell,2127,,,Trades - Net Profit/Loss,2127,,
2128,NIFTYBEES,2128,2021-08-06 23:59:59.999989,188.75,188.75,174.65,174.85,763764.0,174.65,Backtest,2128,738008.9999999999,Broker,2128,99407.0,99581.85,BuySell,2128,,,Trades - Net Profit/Loss,2128,,
2129,NIFTYBEES,2129,2021-08-09 23:59:59.999989,177.8,177.8,170.15,175.41,717383.0,170.15,Backtest,2129,738011.9999999999,Broker,2129,99407.0,99582.41,BuySell,2129,,,Trades - Net Profit/Loss,2129,,
2130,NIFTYBEES,2130,2021-08-10 23:59:59.999989,175.9,176.25,174.82,175.63,772380.0,174.82,Backtest,2130,738012.9999999999,Broker,2130,99407.0,99582.63,BuySell,2130,,,Trades - Net Profit/Loss,2130,,
2131,NIFTYBEES,2131,2021-08-11 23:59:59.999989,188.95,188.95,160.15,175.37,958183.0,160.15,Backtest,2131,738013.9999999999,Broker,2131,99407.0,99582.37,BuySell,2131,,,Trades - Net Profit/Loss,2131,,
2132,NIFTYBEES,2132,2021-08-12 23:59:59.999989,176.7,176.7,174.55,176.17,793639.0,174.55,Backtest,2132,738014.9999999999,Broker,2132,99407.0,99583.17,BuySell,2132,,,Trades - Net Profit/Loss,2132,,
2133,NIFTYBEES,2133,2021-08-13 23:59:59.999989,189.8,189.8,175.55,177.94,1213494.0,175.55,Backtest,2133,738015.9999999999,Broker,2133,99407.0,99584.94,BuySell,2133,,,Trades - Net Profit/Loss,2133,,
2134,NIFTYBEES,2134,2021-08-16 23:59:59.999989,179.9,179.9,176.6,178.6,758499.0,176.6,Backtest,2134,738018.9999999999,Broker,2134,99407.0,99585.6,BuySell,2134,,,Trades - Net Profit/Loss,2134,,
2135,NIFTYBEES,2135,2021-08-17 23:59:59.999989,182.44,182.44,155.4,178.91,733550.0,155.4,Backtest,2135,738019.9999999999,Broker,2135,99407.0,99585.91,BuySell,2135,,,Trades - Net Profit/Loss,2135,,
2136,NIFTYBEES,2136,2021-08-18 23:59:59.999989,194.75,194.75,174.63,178.76,1545056.0,174.63,Backtest,2136,738020.9999999999,Broker,2136,99407.0,99585.76,BuySell,2136,,,Trades - Net Profit/Loss,2136,,
2137,NIFTYBEES,2137,2021-08-20 23:59:59.999989,194.0,194.0,176.08,177.32,1825110.0,176.08,Backtest,2137,738022.9999999999,Broker,2137,99407.0,99584.32,BuySell,2137,,,Trades - Net Profit/Loss,2137,,
2138,NIFTYBEES,2138,2021-08-23 23:59:59.999989,193.43,193.43,177.0,178.1,899824.0,177.0,Backtest,2138,738025.9999999999,Broker,2138,99407.0,99585.1,BuySell,2138,,,Trades - Net Profit/Loss,2138,,
2139,NIFTYBEES,2139,2021-08-24 23:59:59.999989,188.43,188.43,167.45,179.46,801419.0,167.45,Backtest,2139,738026.9999999999,Broker,2139,99407.0,99586.46,BuySell,2139,,,Trades - Net Profit/Loss,2139,,
2140,NIFTYBEES,2140,2021-08-25 23:59:59.999989,193.95,193.95,179.2,179.47,640105.0,179.2,Backtest,2140,738027.9999999999,Broker,2140,99407.0,99586.47,BuySell,2140,,,Trades - Net Profit/Loss,2140,,
2141,NIFTYBEES,2141,2021-08-26 23:59:59.999989,190.0,190.0,179.0,179.52,822706.0,179.0,Backtest,2141,738028.9999999999,Broker,2141,99407.0,99586.52,BuySell,2141,,,Trades - Net Profit/Loss,2141,,
